Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mauritius,348674.0,350309.0,359131.0,368698.0,379440.0,390647.0,402259.0,414171.0,426313.0,438784.0,451733.0,465202.0,479178.0,493577.0,508259.0,523264.0,538543.0,554025.0,567696.0,583586.0,598864.0,612558.0,624305.0,633903.0,643891.0,651799.0,658902.0,665819.0,672551.0,679694.0,686207.0,695912.0,708270.0,720603.0,735494.0,747151.0,760170.0,774487.0,786693.0,799501.0,809071.0,816837.0,823567.0,830881.0,838015.0,845751.0,853503.0,861975.0,869800.0,876178.0,881583.0,885864.0,890600.0,894020.0,896702.0,898846.0,899678.0,900488.0,901079.0,901564.0,901239.0,899963.0,895124.0
Mexico,18325063.0,18847911.0,19416319.0,20026087.0,20665831.0,21318745.0,21985033.0,22675113.0,23391505.0,24129884.0,24893498.0,25726036.0,26628082.0,27559380.0,28519907.0,29507979.0,30520463.0,31585225.0,32712738.0,33879214.0,35040771.0,36142036.0,37208509.0,38294268.0,39398225.0,40508312.0,41633951.0,42787013.0,43965650.0,45154545.0,46452201.0,47851112.0,49227507.0,50563950.0,51878424.0,53169833.0,54437282.0,55706830.0,56969818.0,58224518.0,59464656.0,60684664.0,61907176.0,63130829.0,64385651.0,65666260.0,66933497.0,68190845.0,69420302.0,70638875.0,71958813.0,73339669.0,74688097.0,76021956.0,77325278.0,78585113.0,79805908.0,80964835.0,82019095.0,83031838.0,83967738.0,84782496.0,85644224.0
Moldova,1243817.0,1263294.0,1284420.0,1308644.0,1336785.0,1368289.0,1402122.0,1434317.0,1465435.0,1496305.0,1526807.0,1557170.0,1587721.0,1618390.0,1649302.0,1679235.0,1707367.0,1731619.0,1752488.0,1770114.0,1785320.0,1800394.0,1815053.0,1826954.0,1835499.0,1842461.0,1849641.0,1858532.0,1868517.0,1879350.0,1889289.0,1897192.0,1902074.0,1905256.0,1907302.0,1908380.0,1918508.0,1927478.0,1944586.0,1961812.0,1974988.0,1984362.0,1995521.0,2007043.0,2017233.0,2024946.0,2029278.0,2032173.0,2035609.0,2040045.0,2045520.0,2051516.0,2055933.0,2053315.0,2036819.0,1997778.0,1951077.0,1896287.0,1844857.0,1798902.0,1765415.0,1741405.0,1755231.0
Mongolia,554389.0,561309.0,567967.0,573514.0,578105.0,583091.0,589025.0,596272.0,605329.0,617506.0,632457.0,648776.0,666702.0,686650.0,708729.0,733037.0,759340.0,787417.0,817153.0,846812.0,875618.0,904439.0,933576.0,963250.0,993466.0,1024206.0,1055512.0,1087689.0,1121183.0,1153716.0,1184605.0,1215622.0,1246876.0,1278433.0,1310051.0,1341254.0,1371752.0,1402039.0,1433440.0,1467138.0,1504193.0,1543652.0,1583655.0,1623833.0,1663302.0,1700690.0,1734802.0,1765058.0,1792060.0,1816723.0,1840483.0,1868159.0,1898699.0,1927681.0,1955829.0,1982659.0,2008098.0,2031574.0,2052768.0,2072919.0,2093145.0,2114128.0,2138395.0
Montenegro,274087.0,279139.0,285430.0,292171.0,298183.0,302638.0,304986.0,305563.0,305403.0,306031.0,308575.0,313337.0,319759.0,327216.0,334697.0,341436.0,347168.0,352113.0,356611.0,361208.0,366260.0,372210.0,378955.0,385709.0,391493.0,395741.0,398325.0,399541.0,399879.0,400066.0,400538.0,401366.0,402825.0,404471.0,405601.0,406087.0,405991.0,405720.0,405414.0,405295.0,405384.0,407413.0,409201.0,410718.0,410947.0,411151.0,411920.0,413380.0,415091.0,416969.0,419140.0,420845.0,421522.0,421582.0,420832.0,419291.0,417834.0,416305.0,414228.0,411726.0,408991.0,405950.0,402688.0
Morocco,6086153.0,6179111.0,6282930.0,6391708.0,6520076.0,6676539.0,6847211.0,7029508.0,7224376.0,7432274.0,7654392.0,7887865.0,8127087.0,8372738.0,8629216.0,8897831.0,9176253.0,9471948.0,9784211.0,10104663.0,10437684.0,10780745.0,11129257.0,11479210.0,11825686.0,12173345.0,12512600.0,12841670.0,13175220.0,13512755.0,13856893.0,14199095.0,14539124.0,14886215.0,15241943.0,15619426.0,16015203.0,16416615.0,16816857.0,17210186.0,17599577.0,17989109.0,18374638.0,18747537.0,19131492.0,19540066.0,19943271.0,20329423.0,20701790.0,21057265.0,21398743.0,21729681.0,22053478.0,22369402.0,22665399.0,22938364.0,23204451.0,23458102.0,23685420.0,23897197.0,24125464.0,24367675.0,24608096.0
Mozambique,3737619.0,3793461.0,3853160.0,3919115.0,3989539.0,4060505.0,4132293.0,4207871.0,4288383.0,4373767.0,4466945.0,4571412.0,4689835.0,4820626.0,4961653.0,5114059.0,5273900.0,5443607.0,5623746.0,5803633.0,5933860.0,6043527.0,6179898.0,6321880.0,6465393.0,6605899.0,6736337.0,6775020.0,6787690.0,6879327.0,7016310.0,7175343.0,7330203.0,7550824.0,7936060.0,8307153.0,8570779.0,8795173.0,8984485.0,9180443.0,9384685.0,9601410.0,9832005.0,10071449.0,10320509.0,10575492.0,10833752.0,11104548.0,11381066.0,11663901.0,11976231.0,12328939.0,12720757.0,13147107.0,13601883.0,14081467.0,14602011.0,15133399.0,15643162.0,16155310.0,16691707.0,17234266.0,17774048.0
Myanmar,12281732.0,12472068.0,12672279.0,12882781.0,13129484.0,13414934.0,13715011.0,14031009.0,14364925.0,14713590.0,15075636.0,15446262.0,15826224.0,16189635.0,16534340.0,16888635.0,17249857.0,17630053.0,18031982.0,18441972.0,18864683.0,19294405.0,19714107.0,20173799.0,20682374.0,21194878.0,21708493.0,22223054.0,22739987.0,23252553.0,23754636.0,24237697.0,24708473.0,25182749.0,25669278.0,26166010.0,26672111.0,27197044.0,27740055.0,28284743.0,28805546.0,29289698.0,29737436.0,30153526.0,30556908.0,30956336.0,31348422.0,31738144.0,32095629.0,32455115.0,32857563.0,33281507.0,33719396.0,34153923.0,34555887.0,34919862.0,35275074.0,35624052.0,35951009.0,36254935.0,36553345.0,36846283.0,37136469.0
Namibia,313851.0,318941.0,324625.0,330756.0,337544.0,345155.0,353344.0,362190.0,371509.0,381283.0,391558.0,402118.0,413066.0,424039.0,435208.0,447094.0,457640.0,467338.0,469885.0,472711.0,479312.0,480087.0,487960.0,504905.0,523081.0,543327.0,566398.0,591597.0,620828.0,682544.0,742472.0,769810.0,795895.0,822892.0,850052.0,876795.0,903131.0,928508.0,953378.0,978367.0,1003336.0,1027805.0,1051396.0,1073843.0,1096167.0,1120728.0,1147163.0,1173699.0,1200004.0,1225722.0,1250196.0,1273122.0,1295744.0,1319382.0,1343988.0,1368791.0,1393116.0,1416809.0,1439969.0,1463037.0,1487578.0,1512169.0,1534823.0
Nauru,2808.0,2909.0,3019.0,3147.0,3273.0,3410.0,3503.0,3555.0,3672.0,3821.0,3937.0,4036.0,4134.0,4241.0,4358.0,4478.0,4602.0,4743.0,4862.0,4947.0,5034.0,5114.0,5131.0,5237.0,5361.0,5373.0,5389.0,5408.0,5440.0,5483.0,5539.0,5617.0,5693.0,5743.0,5794.0,5856.0,5918.0,5981.0,6045.0,6101.0,6139.0,6159.0,6168.0,6195.0,6242.0,6287.0,6330.0,6361.0,6380.0,6386.0,6367.0,6335.0,6376.0,6482.0,6589.0,6699.0,6813.0,6924.0,7046.0,7158.0,7255.0,7366.0,7444.0
Nepal,5707694.0,5815430.0,5930823.0,6055322.0,6183035.0,6313401.0,6448439.0,6587415.0,6730183.0,6874718.0,7022340.0,7168912.0,7315637.0,7467145.0,7620275.0,7775919.0,7933713.0,8102034.0,8283945.0,8471930.0,8668587.0,8869187.0,9072329.0,9285730.0,9499961.0,9707480.0,9910071.0,10101100.0,10290041.0,10502814.0,10756328.0,11046371.0,11385101.0,11712441.0,12004467.0,12285280.0,12547526.0,12817467.0,13094652.0,13375707.0,13651335.0,13926230.0,14201723.0,14469885.0,14727925.0,14970294.0,15193345.0,15404452.0,15618218.0,15835198.0,16056222.0,16251872.0,16397960.0,16519935.0,16665345.0,16873900.0,17172370.0,17527080.0,17879134.0,18227535.0,18737431.0,19390423.0,19864639.0
Netherlands,7010862.0,7123884.0,7274892.0,7408523.0,7527451.0,7643475.0,7754912.0,7853661.0,7946303.0,8046139.0,8153199.0,8265493.0,8374278.0,8479604.0,8592720.0,8724810.0,8858193.0,8976889.0,9096160.0,9225842.0,9365632.0,9493787.0,9601280.0,9705971.0,9817954.0,9925234.0,10021165.0,10112289.0,10187104.0,10244770.0,10303618.0,10366385.0,10425388.0,10480716.0,10527480.0,10564331.0,10601617.0,10641028.0,10686744.0,10739730.0,10800244.0,10869275.0,10931210.0,10973804.0,10999794.0,11016609.0,11031473.0,11051655.0,11079502.0,11109811.0,11139436.0,11136315.0,11101082.0,11078304.0,11077603.0,11098316.0,11135885.0,11176625.0,11216475.0,11262366.0,11293838.0,11316863.0,11376068.0
New Caledonia,45956.0,47090.0,48247.0,49467.0,50747.0,52027.0,53639.0,55253.0,56905.0,59526.0,64010.0,68275.0,71125.0,72604.0,73894.0,74736.0,75728.0,77098.0,78233.0,79165.0,80497.0,82516.0,84889.0,87339.0,89863.0,92454.0,95186.0,98042.0,100888.0,103810.0,107223.0,110858.0,114359.0,117931.0,121614.0,124836.0,127641.0,130262.0,132685.0,135183.0,137738.0,140458.0,143428.0,146292.0,148987.0,151788.0,154748.0,157728.0,160550.0,163144.0,166206.0,169761.0,173227.0,176591.0,179688.0,180702.0,181265.0,181676.0,181846.0,181690.0,182245.0,183547.0,184799.0
New Zealand,1386928.0,1412907.0,1451052.0,1483635.0,1518806.0,1547860.0,1579717.0,1611157.0,1627402.0,1645473.0,1673493.0,1704807.0,1742216.0,1786445.0,1836347.0,1884386.0,1912350.0,1930895.0,1944290.0,1948559.0,1962707.0,1981465.0,2014120.0,2056941.0,2088901.0,2112763.0,2121086.0,2147692.0,2158958.0,2170248.0,2187254.0,2294227.0,2317502.0,2340638.0,2369553.0,2403910.0,2443189.0,2476213.0,2497968.0,2511569.0,2527570.0,2546293.0,2599988.0,2662641.0,2711369.0,2748208.0,2784221.0,2808773.0,2829534.0,2853567.0,2879117.0,2892041.0,2896365.0,2909065.0,2954436.0,3015687.0,3084285.0,3148198.0,3204517.0,3257548.0,3326620.0,3331666.0,3330016.0
Nicaragua,888168.0,911290.0,935765.0,962634.0,992385.0,1025478.0,1061200.0,1098325.0,1136858.0,1176702.0,1217603.0,1259334.0,1299455.0,1340219.0,1383992.0,1428582.0,1474053.0,1520095.0,1565005.0,1606323.0,1650105.0,1698689.0,1747630.0,1796032.0,1843049.0,1890275.0,1939723.0,1991302.0,2046733.0,2107996.0,2173229.0,2241360.0,2311926.0,2384444.0,2458811.0,2534508.0,2608346.0,2679683.0,2749807.0,2818696.0,2886604.0,2952879.0,3018005.0,3083030.0,3148498.0,3218181.0,3293237.0,3370580.0,3449632.0,3529726.0,3610323.0,3691133.0,3770927.0,3848648.0,3924466.0,3998374.0,4071017.0,4143383.0,4215422.0,4286891.0,4360222.0,4436665.0,4515199.0
Niger,1750038.0,1803293.0,1856257.0,1905692.0,1950527.0,2002046.0,2063017.0,2126120.0,2191243.0,2258125.0,2326760.0,2396609.0,2468156.0,2542244.0,2618959.0,2698933.0,2782016.0,2867987.0,2957324.0,3050221.0,3145323.0,3241622.0,3339270.0,3438517.0,3539715.0,3644715.0,3755802.0,3872300.0,3993764.0,4121356.0,4254998.0,4393241.0,4536097.0,4685540.0,4842872.0,5009856.0,5180016.0,5347108.0,5518141.0,5694308.0,5874510.0,6059460.0,6248398.0,6442915.0,6644224.0,6854468.0,7074702.0,7305428.0,7548264.0,7804855.0,8078095.0,8369511.0,8689408.0,9029922.0,9383245.0,9758173.0,10150650.0,10551055.0,10961996.0,11388161.0,11830026.0,12292016.0,12776544.0
Nigeria,25010688.0,25531510.0,26058489.0,26567543.0,27046284.0,27549773.0,28092239.0,28627104.0,29168603.0,29731702.0,30327839.0,30944064.0,31578428.0,32255285.0,32984593.0,33778525.0,34623149.0,35532478.0,36491541.0,37476422.0,38512015.0,39546651.0,40554056.0,41417008.0,42308886.0,43374660.0,44458050.0,45602189.0,46831774.0,48149290.0,49552284.0,50976505.0,52433239.0,53976944.0,55584801.0,57214417.0,58854939.0,60537044.0,62257586.0,63994707.0,65737194.0,67490259.0,69254760.0,71029184.0,72842946.0,74688882.0,76561196.0,78494639.0,80490852.0,82560331.0,84736977.0,87026684.0,89395155.0,91825943.0,94334391.0,96892497.0,99550750.0,102395824.0,105337711.0,108324781.0,111445958.0,114665538.0,117970520.0
North Macedonia,844968.0,858353.0,868179.0,878052.0,893566.0,909940.0,927741.0,947895.0,970694.0,995513.0,1020808.0,1044218.0,1067318.0,1091407.0,1115206.0,1138919.0,1162922.0,1186557.0,1209359.0,1231978.0,1254551.0,1276657.0,1294751.0,1308036.0,1319521.0,1329609.0,1338375.0,1346010.0,1352761.0,1358926.0,1363943.0,1362564.0,1348717.0,1327245.0,1312819.0,1314700.0,1327037.0,1336553.0,1352277.0,1365012.0,1373875.0,1379756.0,1371831.0,1381530.0,1391232.0,1400555.0,1409513.0,1417960.0,1425799.0,1433763.0,1441576.0,1448159.0,1452188.0,1453635.0,1453487.0,1452501.0,1451509.0,1450362.0,1448329.0,1443773.0,1436133.0,1428341.0,1421475.0
Northern Mariana Islands,4056.0,4174.0,4294.0,4422.0,4570.0,4732.0,4919.0,5034.0,4956.0,4743.0,4880.0,5539.0,6347.0,7106.0,7628.0,7961.0,8284.0,8593.0,8893.0,9200.0,10114.0,11918.0,14093.0,16405.0,18793.0,21210.0,23599.0,25937.0,28243.0,30540.0,31920.0,32118.0,32104.0,32179.0,32314.0,33090.0,35994.0,40419.0,44856.0,49272.0,51402.0,50512.0,48933.0,47487.0,46189.0,45028.0,43924.0,42718.0,41262.0,39468.0,37693.0,36918.0,36903.0,36809.0,36628.0,36363.0,36023.0,35621.0,35160.0,34659.0,34236.0,33901.0,33691.0
Norway,2257635.0,2279903.0,2304127.0,2324506.0,2341383.0,2355766.0,2368562.0,2382558.0,2398319.0,2413759.0,2428280.0,2443749.0,2461025.0,2477161.0,2491842.0,2505386.0,2518674.0,2532144.0,2545801.0,2560654.0,2577037.0,2595574.0,2614396.0,2632458.0,2652161.0,2668949.0,2684327.0,2705023.0,2725352.0,2737787.0,2746374.0,2757657.0,2771010.0,2786174.0,2801574.0,2815342.0,2828784.0,2844392.0,2864099.0,2888005.0,2911610.0,2932188.0,2955266.0,2980551.0,3006006.0,3035172.0,3070301.0,3113061.0,3159344.0,3199966.0,3237006.0,3275246.0,3313697.0,3349005.0,3382146.0,3411090.0,3434222.0,3452963.0,3467292.0,3485000.0,3499828.0,3511912.0,3539342.0
Oman,296366.0,301099.0,305794.0,309747.0,313029.0,316814.0,321291.0,326131.0,331353.0,336965.0,342963.0,349407.0,356295.0,363701.0,375244.0,391412.0,410081.0,431799.0,455891.0,481651.0,508499.0,536884.0,567292.0,599160.0,631718.0,673516.0,726051.0,781915.0,841127.0,903375.0,968275.0,1035450.0,1104515.0,1173521.0,1220950.0,1249024.0,1279441.0,1311809.0,1345587.0,1380150.0,1415181.0,1450582.0,1486017.0,1521747.0,1569347.0,1628987.0,1688833.0,1747274.0,1803230.0,1855982.0,2033368.0,2335527.0,2634152.0,2876618.0,3020714.0,3152203.0,3312124.0,3412039.0,3424792.0,3372751.0,3253083.0,3184195.0,3213224.0
Pakistan,25570261.0,26133187.0,26647273.0,27161552.0,27670855.0,28180458.0,28719980.0,29316689.0,29970029.0,30679820.0,31445393.0,32210002.0,33010766.0,33909280.0,34880089.0,35943866.0,37105910.0,38347308.0,39657595.0,41170488.0,43146027.0,45403275.0,47475600.0,49186474.0,50537029.0,52006725.0,53753217.0,55560118.0,57392380.0,59167337.0,60949508.0,62762404.0,64052618.0,65405796.0,67282401.0,69374710.0,71775455.0,74261716.0,76878682.0,79606748.0,82770846.0,86125833.0,88828749.0,91232910.0,93860799.0,96528411.0,99222675.0,102020263.0,104874732.0,107842466.0,110893362.0,113745731.0,116104655.0,118065872.0,119914538.0,121660966.0,123307884.0,125260953.0,127651888.0,130195040.0,133031513.0,136153500.0,139515778.0
Palau,4530.0,4536.0,4559.0,4605.0,4676.0,4760.0,4863.0,5015.0,5209.0,5399.0,5593.0,5806.0,6035.0,6261.0,6414.0,6495.0,6556.0,6601.0,6635.0,6651.0,6708.0,6927.0,7246.0,7545.0,7832.0,8108.0,8423.0,8777.0,9115.0,9428.0,9749.0,10092.0,10435.0,10759.0,11066.0,11400.0,11808.0,12272.0,12740.0,13192.0,13517.0,13655.0,13730.0,13813.0,13910.0,13972.0,13956.0,13886.0,13779.0,13634.0,13454.0,13243.0,13005.0,12872.0,12848.0,12816.0,12777.0,12733.0,12677.0,12621.0,12573.0,12531.0,12476.0
Panama,590216.0,606440.0,623432.0,641089.0,659559.0,678888.0,698889.0,719652.0,741265.0,763718.0,787062.0,811400.0,836807.0,863314.0,890915.0,919632.0,949487.0,980515.0,1012722.0,1045975.0,1080128.0,1115220.0,1151206.0,1187908.0,1225230.0,1263101.0,1301520.0,1340394.0,1379418.0,1418196.0,1457219.0,1496847.0,1536789.0,1577101.0,1617905.0,1659399.0,1701737.0,1744961.0,1789109.0,1833910.0,1878936.0,1924204.0,1969689.0,2015325.0,2061226.0,2107300.0,2152842.0,2197793.0,2242582.0,2287208.0,2331763.0,2376356.0,2421064.0,2466066.0,2511529.0,2557704.0,2604773.0,2652304.0,2699517.0,2746092.0,2789531.0,2829475.0,2869851.0
Papua New Guinea,1105478.0,1128256.0,1148635.0,1168538.0,1187954.0,1207037.0,1226791.0,1246839.0,1267350.0,1289156.0,1312487.0,1337693.0,1367429.0,1401980.0,1438839.0,1478181.0,1520011.0,1564146.0,1610179.0,1657569.0,1705857.0,1749634.0,1788804.0,1828352.0,1868363.0,1909053.0,1950596.0,1993592.0,2038059.0,2085916.0,2145157.0,2221431.0,2310590.0,2405781.0,2504309.0,2606129.0,2710969.0,2818830.0,2929623.0,3043447.0,3160220.0,3280097.0,3403659.0,3530879.0,3661721.0,3795879.0,3932974.0,4073022.0,4216927.0,4364506.0,4514741.0,4664961.0,4814562.0,4965192.0,5117012.0,5270364.0,5425017.0,5581006.0,5738060.0,5895498.0,6049603.0,6199812.0,6345851.0
Paraguay,933020.0,958395.0,984782.0,1010560.0,1035984.0,1062494.0,1089761.0,1118115.0,1147706.0,1178690.0,1211167.0,1246011.0,1284449.0,1325775.0,1369105.0,1413858.0,1459372.0,1505908.0,1553832.0,1603564.0,1655451.0,1709143.0,1764377.0,1820813.0,1877403.0,1934060.0,1990936.0,2047928.0,2105275.0,2163019.0,2221249.0,2280027.0,2339694.0,2400808.0,2464362.0,2531470.0,2602737.0,2677785.0,2755739.0,2835409.0,2914399.0,2987742.0,3053019.0,3117890.0,3185512.0,3252377.0,3317515.0,3380469.0,3442532.0,3505889.0,3574925.0,3649949.0,3726856.0,3803034.0,3876954.0,3948875.0,4018747.0,4086043.0,4150981.0,4214039.0,4277704.0,4340753.0,4398958.0
Peru,5325368.0,5467561.0,5615609.0,5768910.0,5931033.0,6101847.0,6279155.0,6462941.0,6653878.0,6853134.0,7047101.0,7241884.0,7448520.0,7657809.0,7871126.0,8090390.0,8315633.0,8553884.0,8807642.0,9071385.0,9353736.0,9649274.0,9950663.0,10264365.0,10584823.0,10908306.0,11234726.0,11564566.0,11903488.0,12250585.0,12603593.0,12950297.0,13293806.0,13645441.0,14001561.0,14359099.0,14719887.0,15089855.0,15465494.0,15833821.0,16180405.0,16498228.0,16786650.0,17050215.0,17294639.0,17516930.0,17716943.0,17900308.0,18075074.0,18247534.0,18424636.0,18615402.0,18819636.0,19036512.0,19276936.0,19558781.0,19893868.0,20270676.0,20759621.0,21270229.0,21672269.0,22032819.0,22330236.0
Philippines,14008109.0,14413332.0,14823039.0,15257148.0,15716824.0,16201038.0,16705681.0,17230044.0,17768860.0,18312502.0,18886916.0,19505371.0,20147891.0,20810608.0,21504269.0,22248349.0,23018136.0,23787544.0,24554378.0,25306700.0,26046520.0,26783143.0,27534919.0,28319888.0,29137747.0,29984760.0,30857303.0,31748578.0,32660959.0,33591268.0,34545572.0,35521550.0,36518152.0,37555341.0,38639591.0,39755428.0,40909593.0,42095559.0,43283913.0,44476006.0,45631212.0,46731824.0,47839947.0,48968224.0,50128492.0,51324965.0,52547577.0,53838513.0,55206544.0,56592948.0,57948012.0,59285550.0,60614898.0,61925901.0,63232152.0,64627679.0,66094128.0,67521710.0,68903788.0,70261944.0,71618946.0,72925605.0,74220181.0
Poland,18016186.0,18164949.0,18436194.0,18791002.0,19180281.0,19505716.0,19817592.0,20194041.0,20576909.0,20927782.0,21208613.0,21473819.0,21786087.0,22090640.0,22366109.0,22597278.0,22789948.0,22946418.0,23069644.0,23187013.0,23345419.0,23539855.0,23735300.0,23930817.0,24093967.0,24215120.0,24332200.0,24442324.0,24528173.0,24630450.0,24764298.0,24911597.0,25071370.0,25225455.0,25376674.0,25522188.0,25667217.0,25839020.0,26047030.0,26258283.0,26207082.0,26397266.0,26536166.0,26665100.0,26785845.0,26892993.0,26987088.0,27072534.0,27148245.0,27207210.0,27149441.0,27117387.0,26990755.0,26811365.0,26609308.0,26396251.0,26160735.0,25909730.0,25647760.0,25389267.0,25118729.0,24835510.0,24901433.0
Portugal,5559772.0,5609941.0,5641946.0,5658095.0,5654853.0,5608879.0,5539887.0,5487646.0,5449549.0,5391062.0,5350820.0,5338897.0,5335320.0,5347494.0,5435024.0,5648555.0,5809598.0,5875133.0,5949920.0,6033716.0,6125142.0,6209501.0,6277520.0,6337978.0,6395527.0,6441234.0,6473591.0,6502452.0,6528171.0,6552147.0,6577865.0,6605083.0,6632060.0,6659590.0,6693478.0,6731709.0,6768191.0,6805271.0,6842846.0,6883771.0,6932040.0,6972091.0,6995060.0,7005659.0,7005027.0,7003552.0,7008671.0,7018446.0,7021239.0,7014042.0,7002934.0,6976649.0,6928360.0,6865257.0,6802696.0,6754716.0,6710327.0,6667487.0,6635449.0,6619299.0,6611510.0,6618009.0,6634305.0
Puerto Rico,1239027.0,1274207.0,1315273.0,1356276.0,1392233.0,1420872.0,1443365.0,1459891.0,1474494.0,1493422.0,1524520.0,1566881.0,1615235.0,1665469.0,1712925.0,1755403.0,1793857.0,1829193.0,1863072.0,1894696.0,1926432.0,1959930.0,1991917.0,2021862.0,2050326.0,2078821.0,2109419.0,2140572.0,2170922.0,2199708.0,2228052.0,2253856.0,2277964.0,2306009.0,2336685.0,2366037.0,2398270.0,2425687.0,2444489.0,2460905.0,2470458.0,2477944.0,2484227.0,2489953.0,2495891.0,2498864.0,2494584.0,2484770.0,2473129.0,2459839.0,2446362.0,2416482.0,2384297.0,2354304.0,2313516.0,2269728.0,2221619.0,2162855.0,2071274.0,2064574.0,2111840.0,2087908.0,2050125.0
Qatar,19073.0,21732.0,25402.0,29624.0,34312.0,39398.0,45049.0,51428.0,58462.0,66048.0,73262.0,80468.0,88910.0,98563.0,109347.0,121105.0,133667.0,146927.0,160779.0,175091.0,189670.0,204305.0,218901.0,233467.0,248027.0,262607.0,274895.0,284681.0,294663.0,305322.0,316447.0,327851.0,339370.0,350890.0,362365.0,373772.0,385167.0,402940.0,428874.0,456934.0,485368.0,513837.0,542867.0,572561.0,595262.0,659270.0,821033.0,1026936.0,1220142.0,1371551.0,1462044.0,1532449.0,1610180.0,1715467.0,1873415.0,2055207.0,2212748.0,2308489.0,2348302.0,2364775.0,2301954.0,2226810.0,2227982.0
Romania,11956234.0,12038776.0,12127990.0,12244393.0,12381774.0,12528617.0,12741966.0,13047352.0,13287668.0,13459548.0,13638023.0,13783794.0,13885283.0,13930910.0,13936658.0,13947895.0,13928393.0,13894060.0,13905053.0,13897288.0,13896773.0,13947627.0,14138709.0,14457793.0,14708037.0,14869559.0,14986543.0,15071143.0,15144688.0,15227715.0,15302385.0,15243541.0,15184534.0,15229808.0,15265287.0,15290037.0,15295588.0,15278874.0,15255887.0,15251573.0,15267823.0,15106103.0,14895575.0,14851144.0,14820688.0,14764328.0,14679049.0,14444850.0,14173966.0,14007713.0,13873031.0,13765024.0,13676127.0,13600024.0,13501096.0,13365742.0,13208338.0,13041212.0,12872277.0,12720436.0,12579435.0,12437402.0,12405055.0
Rwanda,1442242.0,1466355.0,1489136.0,1510345.0,1539935.0,1585248.0,1641140.0,1706060.0,1776501.0,1848450.0,1920769.0,1992108.0,2063495.0,2136834.0,2211611.0,2287491.0,2363550.0,2437805.0,2509635.0,2585540.0,2670656.0,2765335.0,2866333.0,2957862.0,3038303.0,3128948.0,3237303.0,3350032.0,3444730.0,3515573.0,3584110.0,3660965.0,3753317.0,3890304.0,3243702.0,2666211.0,3204368.0,3724355.0,3923851.0,4051365.0,4177794.0,4302754.0,4432743.0,4580983.0,4738488.0,4889558.0,5035413.0,5179966.0,5326653.0,5479430.0,5640377.0,5806317.0,5973842.0,6143966.0,6319263.0,6502508.0,6701091.0,6911283.0,7123249.0,7340174.0,7568496.0,7803465.0,8036935.0
Samoa,52604.0,53709.0,54768.0,55923.0,57119.0,58392.0,59674.0,60942.0,62259.0,63608.0,65079.0,66659.0,68322.0,70046.0,72047.0,74323.0,76613.0,78629.0,80321.0,81926.0,83474.0,84983.0,86423.0,87718.0,88867.0,89871.0,90731.0,91500.0,92124.0,92575.0,92949.0,93389.0,94111.0,95073.0,96037.0,96915.0,97710.0,98450.0,99159.0,99838.0,100501.0,100990.0,101481.0,102094.0,102668.0,103313.0,104323.0,105578.0,106826.0,108112.0,109408.0,110714.0,112043.0,113379.0,114644.0,115831.0,117048.0,118273.0,119470.0,120775.0,122640.0,125070.0,127229.0
San Marino,9997.0,10250.0,10526.0,10820.0,11129.0,11433.0,11662.0,11867.0,12120.0,12117.0,11829.0,11800.0,12038.0,12364.0,12713.0,13007.0,13280.0,13529.0,13790.0,14067.0,14361.0,14673.0,14938.0,15151.0,15296.0,15413.0,15545.0,15603.0,15720.0,15958.0,16220.0,16470.0,16744.0,17028.0,17275.0,17477.0,17657.0,17862.0,18061.0,18254.0,18498.0,18843.0,19269.0,19660.0,19927.0,20189.0,20549.0,20791.0,20831.0,20931.0,21278.0,21908.0,22323.0,22356.0,22356.0,22424.0,22596.0,22762.0,22842.0,22877.0,22757.0,22560.0,22485.0
Sao Tome and Principe,43166.0,42538.0,41303.0,40236.0,39330.0,38596.0,38069.0,37768.0,37663.0,37697.0,38190.0,39100.0,40004.0,40903.0,41843.0,42862.0,43997.0,45239.0,46554.0,47870.0,49082.0,50152.0,51047.0,51890.0,52893.0,53870.0,54829.0,56028.0,57389.0,58760.0,60102.0,61394.0,62684.0,64072.0,65547.0,67096.0,68710.0,70397.0,72185.0,74050.0,75943.0,77844.0,79991.0,82354.0,84690.0,87026.0,89360.0,91674.0,93979.0,96309.0,98688.0,101118.0,103253.0,105093.0,106997.0,109000.0,111131.0,113389.0,115744.0,118235.0,121559.0,125391.0,129082.0
